saledate,saledate_y,ward,age,rmdl,ttl_bathrms,heat_d,ac,num_units,rooms,bedrms,stories,log_gba,extwall_d,roof_d,floor_d,kitchens,fireplaces,landarea,price,log_price
2021-08-06,2021,5,91 to 100,Yes,3.5,Forced Air,Yes,1,10 or More,5 or More,2 or Fewer,7.824046010856292,Siding and Stucco,Shingle,Hard,2 or More,1,"5,000 or More",1050000.0,13.864300722133706
2021-08-06,2021,3,81 to 90,Yes,3.5,Other,Yes,1,8,4,2 or Fewer,7.367708572374371,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1554000.0,14.25634280990973
2021-08-06,2021,3,81 to 90,Yes,3,Dual Climate,Yes,1,9,3,2 or Fewer,7.57353126274595,Brick,Tile,Hard,1,1,"5,000 or More",1412000.0,14.160517697035324
2021-08-06,2021,6,111 or More,Yes,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.188412736496954,Siding and Stucco,Metal,Hard,1,0,"1,000 to 1,999",820000.0,13.617059619240436
2021-08-06,2021,5,10 or Fewer,No,3.5,Forced Air,Yes,1,6,4,2.5 or More,7.242797922793756,Brick,Flat,Hard,1,0,999 or Fewer,899500.0,13.709594332372724
2021-08-06,2021,2,91 to 100,Yes,2,Hot Water,Yes,1,7,3,2 or Fewer,7.038783541388542,Brick,Metal,Hard,1,1,"2,000 to 4,999",1202000.0,13.99949739407729
2021-08-06,2021,1,81 to 90,No,4 or More,Hot Water,Yes,2 or More,8,4,2 or Fewer,7.995643604287271,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",1265000.0,14.050582680143757
2021-08-06,2021,6,91 to 100,Yes,2,Hot Water,No,1,7,3,2 or Fewer,7.115582126184454,Brick,Metal,Hard,1,0,"1,000 to 1,999",875000.0,13.681979165339751
2021-08-06,2021,5,61 to 70,Yes,3.5,Forced Air,Yes,1,8,3,2 or Fewer,7.023758954738443,Brick,Metal,Hard,1,0,"2,000 to 4,999",713775.0,13.478323065608654
2021-08-06,2021,4,61 to 70,Yes,2.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.101675971619444,Brick,Flat,Hard,1,0,"2,000 to 4,999",700000.0,13.458835614025542
2021-08-06,2021,6,111 or More,Yes,2.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.344719054149673,Brick,Metal,Hard,1,0,"1,000 to 1,999",940000.0,13.753635154246187
2021-08-09,2021,4,101 to 110,Yes,4 or More,Dual Climate,Yes,1,10 or More,5 or More,2.5 or More,8.19450550976564,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1949300.0,14.482980891734236
2021-08-09,2021,1,111 or More,Yes,4 or More,Forced Air,Yes,2 or More,10 or More,5 or More,2.5 or More,8.046869510959576,Brick,Metal,Hard,2 or More,2 or More,"2,000 to 4,999",1800000.0,14.403297222866392
2021-08-09,2021,4,101 to 110,Yes,3.5,Forced Air,Yes,1,6,5 or More,2 or Fewer,7.459338895220296,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",1039000.0,13.853769270081365
2021-08-09,2021,3,91 to 100,Yes,1.5,Hot Water,Yes,1,6,2 or Fewer,2 or Fewer,7.081708586105575,Brick,Flat,Hard,1,0,"1,000 to 1,999",950000.0,13.764217263576723
2021-08-09,2021,1,111 or More,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.231287004327616,Brick,Flat,Hard,1,1,"1,000 to 1,999",972000.0,13.787111083442577
2021-08-09,2021,5,10 or Fewer,No,4 or More,Forced Air,Yes,1,7,3,2.5 or More,7.526178913346146,Brick,Shingle,Hard,1,0,"1,000 to 1,999",760000.0,13.541073712262515
2021-08-09,2021,4,61 to 70,No,1.5,Forced Air,Yes,1,7,3,2 or Fewer,7.0192966537150445,Brick,Flat,Hard,1,0,"2,000 to 4,999",485000.0,13.091904169919621
2021-08-09,2021,1,111 or More,Yes,3.5,Hot Water,Yes,2 or More,8,5 or More,2 or Fewer,7.351158226430694,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",930000.0,13.742939865129438
2021-08-09,2021,1,101 to 110,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.630461261783627,Brick,Metal,Hard,1,2 or More,"2,000 to 4,999",1200000.0,13.997832114758229
2021-08-09,2021,8,111 or More,Yes,1.5,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,6.866933284461882,Siding and Stucco,Metal,Hard,1,0,"1,000 to 1,999",425000.0,12.959844447906553
2021-08-09,2021,1,111 or More,Yes,3.5,Other,Yes,2 or More,10 or More,5 or More,2.5 or More,7.899524472032198,Brick,Metal,Soft,2 or More,1,"1,000 to 1,999",1105100.0,13.915446386576873
2021-08-10,2021,6,111 or More,Yes,3,Forced Air,Yes,2 or More,10 or More,4,2.5 or More,7.562161631225652,Brick,Metal,Hard,2 or More,2 or More,"1,000 to 1,999",1375000.0,14.133964289082808
2021-08-10,2021,4,91 to 100,Yes,2.5,Forced Air,Yes,1,6,3,2.5 or More,8.15248607578024,Siding and Stucco,Shingle,Hard,1,2 or More,"5,000 or More",1450000.0,14.187074114396758
2021-08-10,2021,2,111 or More,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.893572073504902,Brick,Metal,Hard,1,2 or More,"2,000 to 4,999",1500000.0,14.22097566607244
2021-08-10,2021,8,11 to 60,Yes,2.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.049254841255837,Siding and Stucco,Shingle,Hard,1,0,"1,000 to 1,999",440000.0,12.994530005894443
2021-08-10,2021,6,111 or More,Yes,3.5,Forced Air,Yes,2 or More,8,4,2 or Fewer,7.445417556701687,Brick,Flat,Hard,2 or More,1,"1,000 to 1,999",1325000.0,14.09692301740246
2021-08-10,2021,8,10 or Fewer,No,2.5,Forced Air,Yes,1,8,4,2.5 or More,7.397561535524052,Siding and Stucco,Shingle,Hard,1,0,"1,000 to 1,999",484000.0,13.089840185698769
2021-08-10,2021,6,111 or More,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.77078942390898,Brick,Flat,Hard,1,0,999 or Fewer,779000.0,13.565766324852886
2021-08-10,2021,3,101 to 110,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.580699752224563,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1651000.0,14.316891722902264
2021-08-10,2021,3,91 to 100,Yes,2.5,Hot Water,No,1,7,3,2 or Fewer,7.426549072397305,Siding and Stucco,Metal,Hard,1,0,"1,000 to 1,999",1085000.0,13.897090544956697
2021-08-10,2021,4,91 to 100,No,1,Hot Water,No,1,6,3,2 or Fewer,7.3632795869630385,Brick,Flat,Hard,1,1,"1,000 to 1,999",750000.0,13.527828485512494
2021-08-10,2021,7,91 to 100,Yes,3.5,Forced Air,Yes,1,10 or More,5 or More,2 or Fewer,7.52294091807237,Brick,Shingle,Hard,1,0,"5,000 or More",657000.0,13.395439297466748
2021-08-10,2021,7,71 to 80,No,2,Hot Water,Yes,1,7,3,2 or Fewer,7.454719949364001,Brick,Shingle,Hard,1,1,"5,000 or More",525000.0,13.17115354157376
2021-08-10,2021,3,11 to 60,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.779885115070522,Brick,Tile,Hard,1,0,"5,000 or More",1200000.0,13.997832114758229
2021-08-10,2021,4,91 to 100,Yes,2,Other,Yes,1,9,3,2 or Fewer,7.0967213784947605,Brick,Shingle,Hard,2 or More,1,"2,000 to 4,999",700000.0,13.458835614025542
2021-08-10,2021,5,91 to 100,Yes,2,Hot Water,Yes,1,6,3,2 or Fewer,7.076653815443951,Brick,Shingle,Hard,2 or More,1,"2,000 to 4,999",681000.0,13.43131758513165
2021-08-10,2021,4,91 to 100,Yes,4 or More,Forced Air,Yes,1,10 or More,5 or More,2 or Fewer,7.71289096149013,Brick,Shingle,Hard,1,1,"2,000 to 4,999",1365000.0,14.126664986601197
2021-08-11,2021,4,91 to 100,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.189922170745808,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",710500.0,13.473724226519293
2021-08-11,2021,8,111 or More,Yes,1.5,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,7.02108396428914,Siding and Stucco,Flat,Hard,1,0,"1,000 to 1,999",444000.0,13.003579841414362
2021-08-11,2021,1,111 or More,Yes,3.5,Hot Water,Yes,1,7,4,2 or Fewer,7.43955930913332,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",1360000.0,14.122995257712235
2021-08-11,2021,8,71 to 80,No,4 or More,Hot Water,No,2 or More,10 or More,5 or More,2 or Fewer,7.937374696163295,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",590000.0,13.287877815881902
2021-08-11,2021,3,91 to 100,Yes,3.5,Other,Yes,1,6,4,2 or Fewer,7.247080584585756,Brick,Metal,Hard,1,0,"1,000 to 1,999",1350000.0,14.115615150414612
2021-08-11,2021,8,81 to 90,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.931471805599453,Brick,Metal,Hard,1,0,"1,000 to 1,999",550000.0,13.217673557208654
2021-08-11,2021,5,10 or Fewer,No,3.5,Forced Air,Yes,1,6,3,2.5 or More,7.242797922793756,Brick,Flat,Hard,1,0,999 or Fewer,940000.0,13.753635154246187
2021-08-11,2021,7,61 to 70,Yes,3,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.135687347028144,Brick,Shingle,Hard,1,1,"5,000 or More",669900.0,13.41488372649636
2021-08-11,2021,6,111 or More,No,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.473069088032197,Siding and Stucco,Flat,Hard,1,0,"1,000 to 1,999",955000.0,13.769466619462868
2021-08-11,2021,7,71 to 80,Yes,2,Forced Air,Yes,1,6,4,2 or Fewer,7.397561535524052,Brick,Shingle,Hard,1,1,"5,000 or More",700000.0,13.458835614025542
2021-08-11,2021,7,71 to 80,Yes,2,Dual Climate,Yes,1,6,3,2 or Fewer,6.659293919683638,Brick,Shingle,Hard,1,0,"1,000 to 1,999",380000.0,12.84792653170257
2021-08-11,2021,2,111 or More,No,3.5,Hot Water,No,1,7,3,2 or Fewer,7.444248649496705,Brick,Metal,Hard,1,2 or More,"1,000 to 1,999",1300000.0,14.077874822431765
2021-08-11,2021,5,71 to 80,Yes,3.5,Forced Air,Yes,1,8,3,2 or Fewer,7.321188556739478,Brick,Metal,Hard,1,0,"1,000 to 1,999",810000.0,13.604789526648622
2021-08-11,2021,7,11 to 60,No,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.215239978730097,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",520000.0,13.16158409055761
2021-08-11,2021,6,91 to 100,No,2,Hot Water,Yes,2 or More,8,3,2 or Fewer,7.3453648404168685,Brick,Metal,Hard,2 or More,2 or More,"1,000 to 1,999",1111750.0,13.921445908372943
2021-08-11,2021,6,101 to 110,Yes,2.5,Dual Climate,Yes,2 or More,7,3,2 or Fewer,7.234177179749849,Brick,Metal,Hard,2 or More,0,999 or Fewer,1205000.0,14.001990124906893
2021-08-11,2021,8,61 to 70,No,1,Dual Climate,Yes,1,6,3,2 or Fewer,6.931471805599453,Brick,Metal,Hard,1,0,"2,000 to 4,999",350000.0,12.765688433465597
2021-08-11,2021,7,81 to 90,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.96979066990159,Brick,Shingle,Hard,1,0,999 or Fewer,585000.0,13.279367126213993
2021-08-12,2021,4,91 to 100,Yes,3.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.71333788887187,Brick,Shingle,Hard,1,1,"5,000 or More",1500000.0,14.22097566607244
2021-08-12,2021,4,101 to 110,Yes,4 or More,Forced Air,Yes,1,10 or More,4,2 or Fewer,8.037866234709618,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1372000.0,14.131780087267968
2021-08-12,2021,1,11 to 60,No,3.5,Forced Air,Yes,1,8,3,2.5 or More,7.22983877815125,Brick,Flat,Hard,1,1,999 or Fewer,1066500.0,13.879892816893543
2021-08-12,2021,8,11 to 60,No,2.5,Dual Climate,Yes,1,8,2 or Fewer,2 or Fewer,6.915723448631314,Brick,Shingle,Hard,1,0,999 or Fewer,390000.0,12.873902018105829
2021-08-12,2021,6,111 or More,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.96979066990159,Brick,Metal,Hard,1,1,999 or Fewer,840000.0,13.641157170819497
2021-08-12,2021,1,101 to 110,No,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.984716320118266,Brick,Flat,Hard,1,0,999 or Fewer,720000.0,13.487006490992238
2021-08-12,2021,7,11 to 60,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,7.090076835776092,Brick,Shingle,Hard,1,0,"2,000 to 4,999",500000.0,13.122363377404328
2021-08-12,2021,6,101 to 110,Yes,3.5,Forced Air,Yes,1,10 or More,4,2 or Fewer,7.367708572374371,Brick,Metal,Hard,1,0,"1,000 to 1,999",1200000.0,13.997832114758229
2021-08-12,2021,4,91 to 100,Yes,2.5,Dual Climate,Yes,1,7,3,2 or Fewer,7.649692623711514,Brick,Metal,Hard,1,1,"2,000 to 4,999",982500.0,13.797855622725553
2021-08-12,2021,8,11 to 60,No,3,Forced Air,Yes,1,6,3,2 or Fewer,7.103322062526113,Brick,Shingle,Hard,1,0,"1,000 to 1,999",428250.0,12.967462416186367
2021-08-12,2021,7,71 to 80,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.643789733147672,Brick,Flat,Hard,1,0,"1,000 to 1,999",410000.0,12.92391243868049
2021-08-12,2021,3,81 to 90,Yes,3.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.355001921105257,Brick,Shingle,Hard,1,2 or More,"2,000 to 4,999",1650000.0,14.316285845876763
2021-08-12,2021,7,10 or Fewer,No,3.5,Forced Air,Yes,1,10 or More,4,2.5 or More,7.643961949002529,Siding and Stucco,Shingle,Hard,1,0,"5,000 or More",539000.0,13.197470849891134
2021-08-12,2021,1,101 to 110,Yes,3.5,Forced Air,Yes,1,6,3,2 or Fewer,6.822197390620491,Brick,Metal,Hard,1,0,"1,000 to 1,999",736000.0,13.508985397711013
2021-08-12,2021,2,11 to 60,Yes,4 or More,Dual Climate,Yes,1,8,4,2.5 or More,7.888334500738654,Brick,Shingle,Hard,1,1,"2,000 to 4,999",1730000.0,14.363631966473962
2021-08-13,2021,5,91 to 100,No,2.5,Hot Water,No,1,6,3,2 or Fewer,7.249925536717988,Brick,Shingle,Hard,1,0,"2,000 to 4,999",700000.0,13.458835614025542
2021-08-13,2021,8,11 to 60,No,3.5,Dual Climate,Yes,1,10 or More,2 or Fewer,2.5 or More,7.049254841255837,Brick,Shingle,Hard,1,0,999 or Fewer,433750.0,12.980223610243206
2021-08-13,2021,4,81 to 90,No,2,Hot Water,No,1,8,4,2 or Fewer,7.333023014386481,Brick,Metal,Hard,1,1,"1,000 to 1,999",616500.0,13.331813601586536
2021-08-13,2021,5,91 to 100,Yes,2,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.931471805599453,Brick,Metal,Hard,1,0,"2,000 to 4,999",510000.0,13.142166004700508
2021-08-13,2021,6,111 or More,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.272398392570047,Brick,Metal,Hard,1,1,"1,000 to 1,999",1307000.0,14.083244992606359
2021-08-13,2021,7,71 to 80,Yes,1,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Flat,Hard,1,0,"1,000 to 1,999",335000.0,12.721885810807203
2021-08-13,2021,4,91 to 100,Yes,3.5,Hot Water,Yes,1,9,5 or More,2 or Fewer,7.621195162809845,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1700570.0,14.34647404694558
2021-08-13,2021,5,11 to 60,No,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.1808311990445555,Brick,Shingle,Hard,1,1,"1,000 to 1,999",607800.0,13.31760115946483
2021-08-13,2021,2,111 or More,Yes,3,Forced Air,No,2 or More,9,3,2 or Fewer,7.1592919047975645,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1210000.0,14.006130917572923
2021-08-13,2021,1,101 to 110,Yes,3.5,Hot Water,Yes,2 or More,8,5 or More,2 or Fewer,7.768533300926033,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",1450000.0,14.187074114396758
2021-08-16,2021,4,91 to 100,No,2.5,Hot Water,No,1,7,4,2.5 or More,7.9157131993821155,Siding and Stucco,Tile,Hard,1,1,"5,000 or More",1060000.0,13.87377946608825
2021-08-16,2021,8,81 to 90,Yes,2,Forced Air,Yes,1,8,3,2 or Fewer,6.745236349484363,Brick,Flat,Hard,1,0,"1,000 to 1,999",450000.0,13.017002861746503
2021-08-16,2021,5,91 to 100,No,1.5,Hot Water,No,1,8,4,2 or Fewer,7.447751280047908,Brick,Tile,Hard,1,2 or More,"5,000 or More",700000.0,13.458835614025542
2021-08-16,2021,5,91 to 100,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.883462586413092,Brick,Metal,Hard,1,0,999 or Fewer,653000.0,13.389332408258568
2021-08-16,2021,5,10 or Fewer,No,3.5,Forced Air,Yes,1,7,4,2.5 or More,7.860185057472165,Brick,Shingle,Hard,1,0,"2,000 to 4,999",845000.0,13.64709190633931
2021-08-16,2021,4,91 to 100,No,2,Hot Water,No,1,5 or Fewer,3,2 or Fewer,6.723832440821209,Brick,Metal,Hard,1,0,"1,000 to 1,999",521000.0,13.163505320735505
2021-08-16,2021,6,111 or More,Yes,2.5,Hot Water,No,1,8,3,2 or Fewer,7.508787170634276,Siding and Stucco,Metal,Hard,1,1,"1,000 to 1,999",1326000.0,14.097677449727945
2021-08-16,2021,3,91 to 100,Yes,3,Hot Water,Yes,1,8,4,2 or Fewer,7.486613313139955,Brick,Metal,Hard,1,1,"2,000 to 4,999",1237000.0,14.028199651374624
2021-08-17,2021,1,111 or More,Yes,4 or More,Hot Water,No,2 or More,10 or More,4,2.5 or More,7.804659297056102,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1495000.0,14.217636764806924
2021-08-17,2021,7,10 or Fewer,No,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.38770923908104,Brick,Shingle,Hard,1,0,"2,000 to 4,999",470000.0,13.060487973686241
2021-08-17,2021,7,11 to 60,Yes,2.5,Forced Air,Yes,1,8,4,2 or Fewer,7.088408778675395,Brick,Shingle,Hard,1,0,"5,000 or More",590000.0,13.287877815881902
2021-08-17,2021,3,81 to 90,Yes,2.5,Hot Water,Yes,1,8,4,2 or Fewer,7.277938572945661,Brick,Metal,Hard,1,0,"1,000 to 1,999",1130000.0,13.937728190688523
2021-08-17,2021,7,61 to 70,Yes,2,Hot Water,No,2 or More,6,3,2 or Fewer,7.326465613840322,Brick,Shingle,Hard,2 or More,0,"1,000 to 1,999",380000.0,12.84792653170257
2021-08-17,2021,1,101 to 110,Yes,4 or More,Forced Air,Yes,1,7,4,2 or Fewer,7.578656850594762,Brick,Metal,Hard,1,2 or More,"2,000 to 4,999",943900.0,13.757775507313037
2021-08-17,2021,7,71 to 80,Yes,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"2,000 to 4,999",370000.0,12.821258284620408
2021-08-17,2021,3,71 to 80,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.138866999945524,Brick,Tile,Hard,1,1,"2,000 to 4,999",1325000.0,14.09692301740246
2021-08-18,2021,3,61 to 70,Yes,3,Dual Climate,Yes,1,7,3,2 or Fewer,7.292337176173877,Brick,Shingle,Hard,2 or More,1,"2,000 to 4,999",999999.0,13.815509557963773
2021-08-18,2021,3,81 to 90,Yes,2,Hot Water,Yes,1,7,4,2 or Fewer,7.331714969726466,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1275000.0,14.058456736574664
2021-08-18,2021,8,11 to 60,Yes,2,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,7.049254841255837,Siding and Stucco,Shingle,Hard,1,0,"1,000 to 1,999",409900.0,12.92366850649243
2021-08-18,2021,3,91 to 100,Yes,2.5,Hot Water,Yes,2 or More,7,3,2 or Fewer,7.344719054149673,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",1220500.0,14.014771168815152
2021-08-18,2021,3,81 to 90,Yes,3.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.638198244285779,Brick,Tile,Hard,2 or More,1,"2,000 to 4,999",1560000.0,14.26019637922572
2021-08-18,2021,3,91 to 100,Yes,4 or More,Hot Water,Yes,1,10 or More,5 or More,2.5 or More,7.641084249174914,Brick,Tile,Hard,1,1,"5,000 or More",1721000.0,14.358416075193677
2021-08-18,2021,1,101 to 110,Yes,2.5,Hot Water,Yes,1,6,4,2 or Fewer,7.326465613840322,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",895000.0,13.704578997256993
2021-08-18,2021,5,101 to 110,Yes,2,Forced Air,Yes,1,7,4,2 or Fewer,6.984716320118266,Brick,Flat,Hard,1,0,"1,000 to 1,999",830500.0,13.629783208035487
2021-08-18,2021,4,101 to 110,Yes,3,Forced Air,Yes,1,8,3,2 or Fewer,7.346010209913293,Brick,Metal,Hard,1,1,"2,000 to 4,999",895000.0,13.704578997256993
2021-08-18,2021,6,101 to 110,Yes,3.5,Hot Water,No,1,7,4,2 or Fewer,7.402451520818244,Brick,Flat,Hard,1,1,"1,000 to 1,999",1240000.0,14.03062193758122
2021-08-19,2021,4,91 to 100,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.329093736246592,Brick,Metal,Hard,1,0,"2,000 to 4,999",960000.0,13.77468856344402
2021-08-19,2021,3,11 to 60,No,4 or More,Dual Climate,Yes,1,7,3,2.5 or More,7.616775808698373,Brick,Shingle,Hard,1,1,"1,000 to 1,999",1460000.0,14.19394699368452
2021-08-19,2021,3,71 to 80,Yes,3.5,Dual Climate,Yes,1,6,4,2 or Fewer,8.052296499538647,Brick,Tile,Hard,1,2 or More,"5,000 or More",2300000.0,14.648419680899378
2021-08-19,2021,3,91 to 100,Yes,3.5,Other,Yes,1,8,4,2 or Fewer,7.344719054149673,Brick,Metal,Hard,2 or More,1,"2,000 to 4,999",1700000.0,14.346138809026444
2021-08-19,2021,4,61 to 70,No,2.5,Dual Climate,Yes,1,9,3,2 or Fewer,7.4949862339505335,Brick,Shingle,Hard,1,2 or More,"5,000 or More",850000.0,13.652991628466498
2021-08-19,2021,5,101 to 110,Yes,3,Hot Water,Yes,1,5 or Fewer,3,2 or Fewer,7.274479558773871,Siding and Stucco,Shingle,Hard,2 or More,1,"5,000 or More",958500.0,13.773124841467837
2021-08-19,2021,8,10 or Fewer,No,2.5,Forced Air,Yes,1,9,3,2.5 or More,7.336936913707618,Brick,Shingle,Hard,1,0,"1,000 to 1,999",546300.0,13.21092355438381
2021-08-19,2021,1,101 to 110,Yes,2,Forced Air,Yes,1,7,3,2 or Fewer,7.191429330036379,Brick,Metal,Hard,1,2 or More,"1,000 to 1,999",979800.0,13.795103748186612
2021-08-19,2021,8,11 to 60,Yes,2,Dual Climate,Yes,1,8,3,2 or Fewer,7.262628600974241,Brick,Shingle,Hard,1,0,"1,000 to 1,999",390000.0,12.873902018105829
2021-08-19,2021,4,61 to 70,Yes,1,Forced Air,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Shingle,Hard,1,0,"2,000 to 4,999",595000.0,13.296316684527767
2021-08-19,2021,1,101 to 110,No,2.5,Hot Water,No,2 or More,8,4,2 or Fewer,7.463363045520021,Brick,Flat,Hard,2 or More,1,"2,000 to 4,999",1110000.0,13.919870573288517
2021-08-19,2021,2,91 to 100,Yes,2.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.455876687491824,Stone,Metal,Hard,1,1,"2,000 to 4,999",1390000.0,14.144814305106875
2021-08-19,2021,6,101 to 110,Yes,2.5,Forced Air,Yes,2 or More,6,2 or Fewer,2 or Fewer,7.272398392570047,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",849000.0,13.651814465293484
2021-08-19,2021,6,111 or More,Yes,3.5,Forced Air,Yes,1,6,4,2 or Fewer,7.165493475060845,Brick,Metal,Hard,1,0,999 or Fewer,1190000.0,13.989463865087712
2021-08-20,2021,5,71 to 80,Yes,2.5,Hot Water,Yes,2 or More,8,3,2 or Fewer,7.049254841255837,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",678000.0,13.426902566922532
2021-08-20,2021,7,71 to 80,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,6.931471805599453,Brick,Flat,Hard,1,0,"2,000 to 4,999",363000.0,12.802158113246987
2021-08-20,2021,7,91 to 100,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,7.280008252884188,Stone,Shingle,Hard,1,0,"2,000 to 4,999",399900.0,12.89896979483491
2021-08-20,2021,6,111 or More,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.095064377287131,Brick,Metal,Hard,1,1,"1,000 to 1,999",974500.0,13.789679797929752
2021-08-20,2021,4,101 to 110,Yes,2,Hot Water,Yes,1,8,5 or More,2 or Fewer,7.43955930913332,Brick,Flat,Hard,1,0,"1,000 to 1,999",779000.0,13.565766324852886
2021-08-20,2021,3,91 to 100,Yes,3.5,Other,Yes,1,6,5 or More,2 or Fewer,7.741533589281828,Brick,Metal,Hard,1,1,"5,000 or More",1125000.0,13.933293593620657
2021-08-20,2021,7,81 to 90,Yes,2.5,Hot Water,Yes,1,9,3,2 or Fewer,7.299797366758161,Brick,Flat,Hard,1,0,"1,000 to 1,999",838500.0,13.6393698602454
2021-08-20,2021,2,91 to 100,Yes,4 or More,Hot Water,Yes,1,8,5 or More,2 or Fewer,7.0630481633881725,Brick,Metal,Hard,1,0,"2,000 to 4,999",1460000.0,14.19394699368452
2021-08-20,2021,5,61 to 70,Yes,2.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.283448228756631,Brick,Shingle,Hard,1,1,"2,000 to 4,999",765000.0,13.547631112808673
2021-08-20,2021,4,101 to 110,Yes,3.5,Hot Water,No,1,8,5 or More,2 or Fewer,7.049254841255837,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",875000.0,13.681979165339751
2021-08-20,2021,8,10 or Fewer,No,2.5,Forced Air,Yes,1,6,3,2.5 or More,7.241366283322318,Brick,Shingle,Hard,1,0,999 or Fewer,1000000.0,13.815510557964274
2021-08-20,2021,1,101 to 110,Yes,2,Forced Air,Yes,1,7,3,2 or Fewer,7.090076835776092,Brick,Metal,Hard,1,0,"1,000 to 1,999",930000.0,13.742939865129438
2021-08-20,2021,4,91 to 100,Yes,3,Forced Air,Yes,1,8,3,2 or Fewer,7.326465613840322,Brick,Metal,Hard,1,0,"2,000 to 4,999",875000.0,13.681979165339751
2021-08-20,2021,3,91 to 100,Yes,4 or More,Forced Air,Yes,1,8,5 or More,2.5 or More,7.67786350067821,Brick,Tile,Hard,1,1,"2,000 to 4,999",1640000.0,14.310206799800381
2021-08-20,2021,6,111 or More,Yes,3,Hot Water,No,1,8,3,2 or Fewer,7.469654172932128,Brick,Metal,Hard,1,1,"1,000 to 1,999",1275000.0,14.058456736574664
2021-08-20,2021,7,61 to 70,Yes,3,Dual Climate,Yes,1,8,4,2 or Fewer,7.333676395657684,Brick,Shingle,Hard,1,0,"5,000 or More",415000.0,12.936033799212835
2021-08-20,2021,2,101 to 110,Yes,2,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,7.076653815443951,Brick,Flat,Hard,1,0,"1,000 to 1,999",859000.0,13.663524200966393
